  0.000000e+00  0.000000e+00  0.000000e+00  2.632981e-04  0.000000e+00  3.307637e-04  1.000000e+00  2.961241e-01  0.000000e+00  4.421986e-01  0.000000e+00 -5.387198e-12  0.000000e+00  3.094902e+00
  3.189655e-02  1.332919e+02  1.712247e+01  2.325912e+00  1.125659e+00  1.539669e+00  1.833923e-02  8.006121e-02  7.401585e-02  7.418342e-02 -9.512086e-01  1.986423e-02 -1.963288e-03  3.048807e+00
  3.285867e-02  1.373124e+02  1.719525e+01  2.324453e+00  1.125532e+00  1.535757e+00  1.786463e-02  7.875483e-02  7.286470e-02  7.303050e-02 -9.508985e-01  1.991801e-02 -1.980513e-03  3.034890e+00
  3.383055e-02  1.413738e+02  1.726688e+01  2.323056e+00  1.125359e+00  1.531913e+00  1.741117e-02  7.749607e-02  7.175301e-02  7.191787e-02 -9.505746e-01  1.995500e-02 -1.997929e-03  3.021234e+00
  3.481207e-02  1.454754e+02  1.733740e+01  2.321705e+00  1.125147e+00  1.528135e+00  1.697758e-02  7.628322e-02  7.067885e-02  7.084336e-02 -9.502331e-01  1.997415e-02 -2.015200e-03  3.007908e+00
  3.580309e-02  1.496168e+02  1.740686e+01  2.320393e+00  1.124901e+00  1.524424e+00  1.656208e-02  7.511373e-02  6.964036e-02  6.980493e-02 -9.498738e-01  1.997547e-02 -2.032889e-03  2.994937e+00
  3.680351e-02  1.537975e+02  1.747526e+01  2.319114e+00  1.124625e+00  1.520780e+00  1.616292e-02  7.398486e-02  6.863582e-02  6.880048e-02 -9.495026e-01  1.995844e-02 -2.050632e-03  2.982287e+00
  3.781321e-02  1.580169e+02  1.754265e+01  2.317860e+00  1.124322e+00  1.517202e+00  1.577873e-02  7.289530e-02  6.766353e-02  6.782902e-02 -9.491194e-01  1.992264e-02 -2.068166e-03  2.969901e+00
  3.883208e-02  1.622746e+02  1.760904e+01  2.316628e+00  1.123995e+00  1.513690e+00  1.540851e-02  7.184207e-02  6.672201e-02  6.688738e-02 -9.487284e-01  1.986818e-02 -2.085553e-03  2.957723e+00
  3.986001e-02  1.665702e+02  1.767446e+01  2.315411e+00  1.123646e+00  1.510240e+00  1.505204e-02  7.082319e-02  6.580991e-02  6.597465e-02 -9.483179e-01  1.979563e-02 -2.102725e-03  2.945696e+00
  4.089689e-02  1.709032e+02  1.773894e+01  2.314203e+00  1.123278e+00  1.506847e+00  1.470907e-02  6.983798e-02  6.492594e-02  6.509045e-02 -9.478914e-01  1.970622e-02 -2.119366e-03  2.933771e+00
